image_path,label
dataset/fake\grilled_salmon\937466.jpg,0
dataset/fake\pulled_pork_sandwich\936291.jpg,0
dataset/fake\donuts\94874.jpg,0
dataset/real\beef_tartare\1914856.jpg,1
dataset/fake\french_onion_soup\718633.jpg,0
dataset/fake\creme_brulee\895254.jpg,0
dataset/real\sushi\96293.jpg,1
dataset/fake\scallops\661653.jpg,0
dataset/fake\donuts\91590.jpg,0
dataset/fake\churros\934551.jpg,0
dataset/fake\mussels\72798.jpg,0
dataset/real\tiramisu\450920.jpg,1
dataset/fake\fried_rice\64014.jpg,0
dataset/real\clam_chowder\872887.jpg,1
dataset/fake\hamburger\76817.jpg,0
dataset/fake\samosa\787023.jpg,0
dataset/fake\breakfast_burrito\470219.jpg,0
dataset/fake\clam_chowder\917836.jpg,0
dataset/fake\chocolate_cake\2357108.jpg,0
dataset/fake\bibimbap\3570513.jpg,0
dataset/real\macarons\88207.jpg,1
dataset/real\lasagna\806245.jpg,1
dataset/fake\macaroni_and_cheese\697364.jpg,0
dataset/real\beet_salad\3848398.jpg,1
dataset/fake\lobster_bisque\874734.jpg,0
dataset/fake\hot_dog\920993.jpg,0
dataset/fake\pork_chop\94984.jpg,0
dataset/real\baby_back_ribs\1986342.jpg,1
dataset/fake\escargots\996455.jpg,0
dataset/fake\macaroni_and_cheese\663594.jpg,0
dataset/real\fish_and_chips\2716580.jpg,1
dataset/real\miso_soup\881247.jpg,1
dataset/fake\beignets\3545553.jpg,0
dataset/real\nachos\99076.jpg,1
dataset/real\garlic_bread\806692.jpg,1
dataset/real\foie_gras\562850.jpg,1
dataset/real\falafel\964477.jpg,1
dataset/fake\waffles\98238.jpg,0
dataset/fake\sashimi\790172.jpg,0
dataset/real\baklava\1561875.jpg,1
dataset/fake\grilled_cheese_sandwich\778717.jpg,0
dataset/fake\eggs_benedict\47464.jpg,0
dataset/real\pulled_pork_sandwich\71210.jpg,1
dataset/real\omelette\8093.jpg,1
dataset/fake\lasagna\794302.jpg,0
dataset/real\pancakes\9949.jpg,1
dataset/real\huevos_rancheros\918605.jpg,1
dataset/fake\foie_gras\70665.jpg,0
dataset/real\eggs_benedict\98373.jpg,1
dataset/fake\beef_carpaccio\2391246.jpg,0
dataset/fake\frozen_yogurt\97182.jpg,0
dataset/fake\omelette\7577.jpg,0
dataset/real\dumplings\92550.jpg,1
dataset/fake\fried_calamari\629497.jpg,0
dataset/real\seaweed_salad\85627.jpg,1
dataset/fake\chocolate_cake\3823823.jpg,0
dataset/real\gnocchi\91507.jpg,1
dataset/real\lobster_bisque\873360.jpg,1
dataset/real\huevos_rancheros\917566.jpg,1
dataset/fake\pork_chop\644805.jpg,0
dataset/fake\grilled_cheese_sandwich\97834.jpg,0
dataset/fake\hamburger\72266.jpg,0
dataset/fake\cheese_plate\2530417.jpg,0
dataset/real\edamame\747734.jpg,1
dataset/real\donuts\781145.jpg,1
dataset/real\hot_and_sour_soup\76637.jpg,1
dataset/fake\beef_tartare\3049033.jpg,0
dataset/real\cheese_plate\3250385.jpg,1
dataset/fake\nachos\544149.jpg,0
dataset/fake\red_velvet_cake\62322.jpg,0
dataset/fake\tacos\853830.jpg,0
dataset/fake\chicken_curry\2641642.jpg,0
dataset/fake\greek_salad\68852.jpg,0
dataset/fake\chicken_wings\44776.jpg,0
dataset/real\pancakes\77929.jpg,1
dataset/fake\beet_salad\1380319.jpg,0
dataset/real\garlic_bread\88681.jpg,1
dataset/real\french_onion_soup\737247.jpg,1
dataset/real\samosa\782208.jpg,1
dataset/fake\seaweed_salad\607168.jpg,0
dataset/fake\baby_back_ribs\3705644.jpg,0
dataset/fake\garlic_bread\858429.jpg,0
dataset/fake\clam_chowder\906900.jpg,0
dataset/real\hummus\871803.jpg,1
dataset/real\samosa\798802.jpg,1
dataset/fake\pork_chop\74543.jpg,0
dataset/fake\ramen\82567.jpg,0
dataset/fake\edamame\77830.jpg,0
dataset/real\lasagna\769760.jpg,1
dataset/fake\tiramisu\516611.jpg,0
dataset/fake\tuna_tartare\790370.jpg,0
dataset/fake\ice_cream\885709.jpg,0
dataset/fake\sashimi\9554.jpg,0
dataset/real\lasagna\94368.jpg,1
dataset/real\fried_calamari\83599.jpg,1
dataset/real\pizza\72716.jpg,1
dataset/real\dumplings\855226.jpg,1
dataset/fake\omelette\7566.jpg,0
dataset/fake\sashimi\753333.jpg,0
dataset/fake\pad_thai\74547.jpg,0
dataset/real\eggs_benedict\984851.jpg,1
dataset/fake\red_velvet_cake\61276.jpg,0
dataset/fake\bread_pudding\1404112.jpg,0
dataset/fake\pho\5723.jpg,0
dataset/real\spaghetti_carbonara\732412.jpg,1
dataset/real\strawberry_shortcake\81255.jpg,1
dataset/real\breakfast_burrito\470219.jpg,1
dataset/real\greek_salad\72749.jpg,1
dataset/fake\chocolate_cake\2942827.jpg,0
dataset/real\macaroni_and_cheese\698074.jpg,1
dataset/fake\pancakes\76943.jpg,0
dataset/fake\caprese_salad\3903556.jpg,0
dataset/real\fried_calamari\89075.jpg,1
dataset/fake\pancakes\86107.jpg,0
dataset/real\baklava\2435600.jpg,1
dataset/real\chocolate_cake\2125707.jpg,1
dataset/fake\beet_salad\1372465.jpg,0
dataset/real\mussels\596184.jpg,1
dataset/fake\takoyaki\660040.jpg,0
dataset/real\steak\66207.jpg,1
dataset/real\cannoli\1641833.jpg,1
dataset/fake\waffles\98131.jpg,0
dataset/fake\seaweed_salad\609445.jpg,0
dataset/real\pad_thai\774683.jpg,1
dataset/real\sushi\900178.jpg,1
dataset/fake\macarons\845188.jpg,0
dataset/real\huevos_rancheros\901116.jpg,1
dataset/fake\sushi\910435.jpg,0
dataset/fake\miso_soup\875615.jpg,0
dataset/real\ravioli\784177.jpg,1
dataset/fake\french_onion_soup\77527.jpg,0
dataset/fake\hummus\871981.jpg,0
dataset/real\beet_salad\700945.jpg,1
dataset/fake\creme_brulee\99109.jpg,0
dataset/real\ice_cream\923525.jpg,1
dataset/real\lobster_roll_sandwich\87470.jpg,1
dataset/real\poutine\850813.jpg,1
dataset/fake\pulled_pork_sandwich\969783.jpg,0
dataset/fake\strawberry_shortcake\99706.jpg,0
dataset/fake\hot_and_sour_soup\87848.jpg,0
dataset/fake\fried_calamari\627814.jpg,0
dataset/real\takoyaki\675036.jpg,1
dataset/fake\samosa\825496.jpg,0
dataset/fake\filet_mignon\868859.jpg,0
dataset/fake\chicken_curry\1208906.jpg,0
dataset/real\gyoza\73070.jpg,1
dataset/real\shrimp_and_grits\950325.jpg,1
dataset/real\fried_rice\996895.jpg,1
dataset/fake\french_onion_soup\720844.jpg,0
dataset/fake\apple_pie\3004621.jpg,0
dataset/fake\breakfast_burrito\314122.jpg,0
dataset/fake\pizza\59445.jpg,0
dataset/real\caesar_salad\3823988.jpg,1
dataset/fake\dumplings\834049.jpg,0
dataset/real\chocolate_cake\3509196.jpg,1
dataset/real\miso_soup\862333.jpg,1
dataset/fake\onion_rings\84253.jpg,0
dataset/real\seaweed_salad\988710.jpg,1
dataset/fake\ceviche\1783159.jpg,0
dataset/real\bread_pudding\325137.jpg,1
dataset/fake\edamame\760003.jpg,0
dataset/real\filet_mignon\85447.jpg,1
dataset/real\sashimi\751929.jpg,1
dataset/real\fish_and_chips\1865683.jpg,1
dataset/real\poutine\926319.jpg,1
dataset/real\spring_rolls\700881.jpg,1
dataset/fake\donuts\97163.jpg,0
dataset/real\grilled_salmon\910023.jpg,1
dataset/fake\hamburger\730040.jpg,0
dataset/real\ramen\9784.jpg,1
dataset/fake\beef_carpaccio\2224490.jpg,0
dataset/real\french_toast\83425.jpg,1
dataset/real\grilled_cheese_sandwich\91131.jpg,1
dataset/real\deviled_eggs\634360.jpg,1
dataset/fake\deviled_eggs\657450.jpg,0
dataset/fake\baby_back_ribs\1986342.jpg,0
dataset/fake\caprese_salad\2071987.jpg,0
dataset/real\waffles\76239.jpg,1
dataset/real\hot_and_sour_soup\628858.jpg,1
dataset/fake\tacos\910144.jpg,0
dataset/fake\bread_pudding\1018769.jpg,0
dataset/fake\baby_back_ribs\2785758.jpg,0
dataset/fake\poutine\883850.jpg,0
dataset/fake\prime_rib\867112.jpg,0
dataset/fake\waffles\757194.jpg,0
dataset/fake\lobster_bisque\97480.jpg,0
dataset/real\lobster_roll_sandwich\9028.jpg,1
dataset/real\sashimi\753333.jpg,1
dataset/real\panna_cotta\604637.jpg,1
dataset/real\sashimi\766300.jpg,1
dataset/real\paella\565815.jpg,1
dataset/fake\cannoli\992416.jpg,0
dataset/real\bruschetta\1689549.jpg,1
dataset/fake\chicken_wings\1515893.jpg,0
dataset/fake\macaroni_and_cheese\698074.jpg,0
dataset/real\miso_soup\864146.jpg,1
dataset/fake\breakfast_burrito\1098858.jpg,0
dataset/real\miso_soup\876782.jpg,1
dataset/real\gyoza\738752.jpg,1
dataset/real\churros\97416.jpg,1
dataset/real\pancakes\79573.jpg,1
dataset/fake\grilled_salmon\95474.jpg,0
dataset/real\gyoza\731650.jpg,1
dataset/real\pad_thai\766332.jpg,1
dataset/fake\escargots\97976.jpg,0
dataset/fake\french_fries\87125.jpg,0
dataset/fake\ice_cream\918181.jpg,0
dataset/real\edamame\750271.jpg,1
dataset/real\greek_salad\995575.jpg,1
dataset/real\ravioli\793044.jpg,1
dataset/real\fried_calamari\631523.jpg,1
dataset/fake\red_velvet_cake\632941.jpg,0
dataset/real\apple_pie\1941412.jpg,1
dataset/fake\pancakes\89431.jpg,0
dataset/real\panna_cotta\620575.jpg,1
dataset/real\edamame\765568.jpg,1
dataset/fake\peking_duck\74455.jpg,0
dataset/real\cannoli\661006.jpg,1
dataset/fake\miso_soup\869480.jpg,0
dataset/fake\chocolate_mousse\99366.jpg,0
dataset/real\grilled_salmon\95474.jpg,1
dataset/fake\beignets\3489306.jpg,0
dataset/fake\eggs_benedict\51429.jpg,0
dataset/fake\fried_rice\523116.jpg,0
dataset/real\beef_carpaccio\1039955.jpg,1
dataset/fake\omelette\831249.jpg,0
dataset/fake\creme_brulee\940522.jpg,0
dataset/real\bibimbap\3282476.jpg,1
dataset/real\scallops\658584.jpg,1
dataset/real\steak\6709.jpg,1
dataset/fake\cheesecake\497262.jpg,0
dataset/real\escargots\517242.jpg,1
dataset/real\gyoza\7113.jpg,1
dataset/real\hamburger\740621.jpg,1
dataset/fake\miso_soup\876782.jpg,0
dataset/fake\lobster_roll_sandwich\92733.jpg,0
dataset/real\lobster_bisque\832653.jpg,1
dataset/fake\poutine\872723.jpg,0
dataset/real\sashimi\9554.jpg,1
dataset/fake\sashimi\774793.jpg,0
dataset/fake\panna_cotta\638508.jpg,0
dataset/real\falafel\964530.jpg,1
dataset/real\escargots\89456.jpg,1
dataset/real\pancakes\85516.jpg,1
dataset/real\pork_chop\633194.jpg,1
dataset/real\chocolate_mousse\891067.jpg,1
dataset/real\cheese_plate\3819306.jpg,1
dataset/fake\poutine\85455.jpg,0
dataset/fake\fish_and_chips\2501991.jpg,0
dataset/real\greek_salad\955397.jpg,1
dataset/fake\lobster_bisque\837637.jpg,0
dataset/real\croque_madame\57938.jpg,1
dataset/fake\churros\927440.jpg,0
dataset/real\sushi\894858.jpg,1
dataset/real\hot_dog\92535.jpg,1
dataset/real\poutine\9252.jpg,1
dataset/real\pork_chop\70768.jpg,1
dataset/fake\gnocchi\86602.jpg,0
dataset/fake\french_toast\777939.jpg,0
dataset/fake\chicken_quesadilla\1909983.jpg,0
dataset/fake\pho\981313.jpg,0
dataset/real\churros\915843.jpg,1
dataset/fake\beignets\2149914.jpg,0
dataset/real\cheese_plate\3797343.jpg,1
dataset/real\donuts\779639.jpg,1
dataset/fake\takoyaki\97911.jpg,0
dataset/fake\prime_rib\842936.jpg,0
dataset/real\paella\95594.jpg,1
dataset/real\lasagna\766434.jpg,1
dataset/real\donuts\767848.jpg,1
dataset/fake\steak\66183.jpg,0
dataset/fake\prime_rib\89502.jpg,0
dataset/real\creme_brulee\922930.jpg,1
dataset/fake\escargots\76610.jpg,0
dataset/real\bread_pudding\3280798.jpg,1
dataset/fake\donuts\759475.jpg,0
dataset/real\beignets\3489306.jpg,1
dataset/fake\lasagna\766434.jpg,0
dataset/fake\chicken_wings\2264351.jpg,0
dataset/real\beef_carpaccio\1661531.jpg,1
dataset/fake\spaghetti_bolognese\834603.jpg,0
dataset/real\fried_calamari\650796.jpg,1
dataset/fake\chicken_wings\2298994.jpg,0
dataset/fake\beignets\648253.jpg,0
dataset/fake\frozen_yogurt\99383.jpg,0
dataset/real\pizza\61822.jpg,1
dataset/fake\sushi\909848.jpg,0
dataset/real\dumplings\821959.jpg,1
dataset/fake\hummus\97971.jpg,0
dataset/real\tuna_tartare\792064.jpg,1
dataset/real\french_fries\80190.jpg,1
dataset/real\samosa\848555.jpg,1
dataset/real\club_sandwich\864981.jpg,1
dataset/real\nachos\99050.jpg,1
dataset/real\omelette\783345.jpg,1
dataset/fake\deviled_eggs\91913.jpg,0
dataset/fake\spaghetti_bolognese\791337.jpg,0
dataset/real\bruschetta\3407704.jpg,1
dataset/real\hot_and_sour_soup\619528.jpg,1
dataset/real\macaroni_and_cheese\67714.jpg,1
dataset/real\fish_and_chips\3748224.jpg,1
dataset/real\lobster_roll_sandwich\846574.jpg,1
dataset/real\dumplings\820905.jpg,1
dataset/real\clam_chowder\908590.jpg,1
dataset/fake\spaghetti_carbonara\8850.jpg,0
dataset/fake\chicken_curry\1878636.jpg,0
dataset/fake\lasagna\94368.jpg,0
dataset/real\french_onion_soup\77527.jpg,1
dataset/real\spaghetti_carbonara\682457.jpg,1
dataset/real\baklava\1290275.jpg,1
dataset/real\french_toast\825029.jpg,1
dataset/fake\apple_pie\3508043.jpg,0
dataset/fake\crab_cakes\942233.jpg,0
dataset/real\prime_rib\81543.jpg,1
dataset/fake\nachos\549614.jpg,0
dataset/fake\guacamole\875353.jpg,0
dataset/real\oysters\96451.jpg,1
dataset/real\shrimp_and_grits\953153.jpg,1
dataset/fake\cheesecake\1092082.jpg,0
dataset/real\sushi\905387.jpg,1
dataset/fake\chocolate_cake\3895991.jpg,0
dataset/fake\carrot_cake\3489814.jpg,0
dataset/real\omelette\831249.jpg,1
dataset/real\pancakes\75441.jpg,1
dataset/fake\steak\7056.jpg,0
dataset/fake\takoyaki\72228.jpg,0
dataset/fake\filet_mignon\89819.jpg,0
dataset/fake\spring_rolls\96524.jpg,0
dataset/real\donuts\94874.jpg,1
dataset/fake\spaghetti_bolognese\863987.jpg,0
dataset/fake\edamame\745235.jpg,0
dataset/fake\pad_thai\8984.jpg,0
dataset/real\miso_soup\841249.jpg,1
dataset/real\baby_back_ribs\3572271.jpg,1
dataset/fake\peking_duck\92967.jpg,0
dataset/fake\frozen_yogurt\621596.jpg,0
dataset/fake\chocolate_cake\2694691.jpg,0
dataset/fake\seaweed_salad\986736.jpg,0
dataset/real\spring_rolls\88158.jpg,1
dataset/fake\scallops\79150.jpg,0
dataset/fake\sushi\89467.jpg,0
dataset/fake\peking_duck\564841.jpg,0
dataset/fake\huevos_rancheros\93302.jpg,0
dataset/real\onion_rings\84253.jpg,1
dataset/fake\panna_cotta\97960.jpg,0
dataset/real\nachos\89589.jpg,1
dataset/fake\chicken_curry\404095.jpg,0
dataset/real\fried_rice\86512.jpg,1
dataset/fake\baklava\3015422.jpg,0
dataset/fake\bibimbap\2915290.jpg,0
dataset/fake\cannoli\806443.jpg,0
dataset/fake\filet_mignon\861057.jpg,0
dataset/fake\pork_chop\90125.jpg,0
dataset/fake\french_toast\790438.jpg,0
dataset/real\cheesecake\1435236.jpg,1
dataset/fake\frozen_yogurt\94855.jpg,0
dataset/real\chicken_curry\364808.jpg,1
dataset/real\gyoza\82426.jpg,1
dataset/real\club_sandwich\97915.jpg,1
dataset/fake\shrimp_and_grits\953153.jpg,0
dataset/fake\caesar_salad\3653070.jpg,0
dataset/fake\omelette\812508.jpg,0
dataset/fake\spaghetti_bolognese\856866.jpg,0
dataset/real\edamame\774112.jpg,1
dataset/fake\gnocchi\91507.jpg,0
dataset/real\panna_cotta\74637.jpg,1
dataset/fake\strawberry_shortcake\81255.jpg,0
dataset/real\omelette\94651.jpg,1
dataset/real\pulled_pork_sandwich\67213.jpg,1
dataset/real\tacos\863882.jpg,1
dataset/real\beignets\648253.jpg,1
dataset/real\churros\904536.jpg,1
dataset/real\miso_soup\83021.jpg,1
dataset/fake\samosa\796729.jpg,0
dataset/real\pork_chop\76465.jpg,1
dataset/real\dumplings\8372.jpg,1
dataset/real\bibimbap\2425339.jpg,1
dataset/real\baby_back_ribs\540444.jpg,1
dataset/fake\baklava\1062541.jpg,0
dataset/fake\carrot_cake\1495931.jpg,0
dataset/fake\cheese_plate\3730111.jpg,0
dataset/real\sushi\898089.jpg,1
dataset/fake\baklava\1561875.jpg,0
dataset/fake\foie_gras\566380.jpg,0
dataset/real\beignets\3806816.jpg,1
dataset/fake\ravioli\8103.jpg,0
dataset/real\carrot_cake\2464542.jpg,1
dataset/fake\fish_and_chips\283700.jpg,0
dataset/real\chocolate_cake\1594496.jpg,1
dataset/fake\donuts\767848.jpg,0
dataset/real\deviled_eggs\62723.jpg,1
dataset/fake\huevos_rancheros\939504.jpg,0
dataset/real\spaghetti_bolognese\803860.jpg,1
dataset/fake\pho\70638.jpg,0
dataset/fake\spaghetti_carbonara\710050.jpg,0
dataset/real\gnocchi\792768.jpg,1
dataset/real\tuna_tartare\790370.jpg,1
dataset/real\chocolate_mousse\899465.jpg,1
dataset/fake\eggs_benedict\996408.jpg,0
dataset/real\crab_cakes\957543.jpg,1
dataset/real\peking_duck\7934.jpg,1
dataset/fake\pad_thai\78461.jpg,0
dataset/fake\oysters\911487.jpg,0
dataset/real\apple_pie\605117.jpg,1
dataset/real\french_onion_soup\735325.jpg,1
dataset/fake\dumplings\86701.jpg,0
dataset/real\caesar_salad\2043391.jpg,1
dataset/fake\mussels\89826.jpg,0
dataset/fake\spaghetti_bolognese\805225.jpg,0
dataset/fake\breakfast_burrito\17066.jpg,0
dataset/fake\cannoli\583049.jpg,0
dataset/real\hummus\97971.jpg,1
dataset/real\gyoza\692873.jpg,1
dataset/real\beignets\813148.jpg,1
dataset/real\mussels\597888.jpg,1
dataset/fake\beef_tartare\1432088.jpg,0
dataset/real\fried_calamari\95861.jpg,1
dataset/fake\pork_chop\7509.jpg,0
dataset/real\bibimbap\1416282.jpg,1
dataset/fake\nachos\552246.jpg,0
dataset/fake\onion_rings\83998.jpg,0
dataset/fake\beignets\2977212.jpg,0
dataset/real\deviled_eggs\614926.jpg,1
dataset/real\peking_duck\568031.jpg,1
dataset/real\sashimi\79501.jpg,1
dataset/fake\baby_back_ribs\938822.jpg,0
dataset/real\takoyaki\668423.jpg,1
dataset/real\pulled_pork_sandwich\67395.jpg,1
dataset/real\clam_chowder\894202.jpg,1
dataset/fake\tuna_tartare\877221.jpg,0
dataset/fake\beef_carpaccio\1661531.jpg,0
dataset/fake\apple_pie\3825794.jpg,0
dataset/fake\takoyaki\702511.jpg,0
dataset/fake\edamame\99647.jpg,0
dataset/fake\chicken_curry\2591392.jpg,0
dataset/real\spaghetti_bolognese\842289.jpg,1
dataset/real\croque_madame\83261.jpg,1
dataset/real\beignets\1883893.jpg,1
dataset/real\club_sandwich\866644.jpg,1
dataset/real\garlic_bread\793782.jpg,1
dataset/real\tiramisu\511137.jpg,1
dataset/fake\tiramisu\62828.jpg,0
dataset/real\omelette\794428.jpg,1
dataset/fake\churros\924336.jpg,0
dataset/real\nachos\549614.jpg,1
dataset/fake\pork_chop\646761.jpg,0
dataset/fake\pulled_pork_sandwich\67395.jpg,0
dataset/real\french_toast\822924.jpg,1
dataset/real\pulled_pork_sandwich\991879.jpg,1
dataset/fake\pizza\82578.jpg,0
dataset/real\peking_duck\564841.jpg,1
dataset/fake\macaroni_and_cheese\97474.jpg,0
dataset/fake\pad_thai\716229.jpg,0
dataset/fake\cheesecake\248448.jpg,0
dataset/fake\fried_rice\62436.jpg,0
dataset/fake\pad_thai\741855.jpg,0
dataset/real\fried_rice\59958.jpg,1
dataset/real\filet_mignon\872673.jpg,1
dataset/fake\tuna_tartare\829472.jpg,0
dataset/fake\lobster_roll_sandwich\9028.jpg,0
dataset/real\chocolate_cake\261466.jpg,1
dataset/real\foie_gras\572971.jpg,1
dataset/fake\bruschetta\1562651.jpg,0
dataset/fake\pizza\998719.jpg,0
dataset/real\tiramisu\522617.jpg,1
dataset/fake\chocolate_mousse\893495.jpg,0
dataset/real\ravioli\74206.jpg,1
dataset/real\club_sandwich\886180.jpg,1
dataset/real\onion_rings\93684.jpg,1
dataset/fake\pulled_pork_sandwich\961030.jpg,0
dataset/real\fried_calamari\88528.jpg,1
dataset/real\lobster_roll_sandwich\839549.jpg,1
dataset/real\ramen\73207.jpg,1
dataset/real\bibimbap\542187.jpg,1
dataset/real\donuts\91540.jpg,1
dataset/fake\poutine\892377.jpg,0
dataset/real\grilled_salmon\953784.jpg,1
dataset/real\bruschetta\3173075.jpg,1
dataset/fake\fried_calamari\8886.jpg,0
dataset/real\lasagna\8959.jpg,1
dataset/real\deviled_eggs\657450.jpg,1
dataset/fake\tuna_tartare\803766.jpg,0
dataset/fake\prime_rib\817485.jpg,0
dataset/real\panna_cotta\98261.jpg,1
dataset/fake\huevos_rancheros\902239.jpg,0
dataset/fake\dumplings\849880.jpg,0
dataset/real\beet_salad\3619100.jpg,1
dataset/fake\tacos\904583.jpg,0
dataset/real\spaghetti_bolognese\804508.jpg,1
dataset/fake\bruschetta\267619.jpg,0
dataset/real\lobster_roll_sandwich\95466.jpg,1
dataset/fake\pad_thai\762358.jpg,0
dataset/fake\grilled_salmon\944861.jpg,0
dataset/real\grilled_cheese_sandwich\96904.jpg,1
dataset/real\fried_rice\59189.jpg,1
dataset/fake\creme_brulee\916232.jpg,0
dataset/fake\steak\75537.jpg,0
dataset/real\grilled_salmon\944861.jpg,1
dataset/fake\fried_calamari\82808.jpg,0
dataset/real\pulled_pork_sandwich\972710.jpg,1
dataset/real\pad_thai\94317.jpg,1
dataset/fake\fried_rice\89644.jpg,0
dataset/fake\garlic_bread\853246.jpg,0
dataset/fake\spring_rolls\691378.jpg,0
dataset/fake\croque_madame\972376.jpg,0
dataset/fake\gnocchi\760083.jpg,0
dataset/real\greek_salad\967352.jpg,1
dataset/real\croque_madame\98458.jpg,1
dataset/fake\french_toast\816895.jpg,0
dataset/real\onion_rings\734372.jpg,1
dataset/real\oysters\894771.jpg,1
dataset/real\frozen_yogurt\72830.jpg,1
dataset/real\nachos\99087.jpg,1
dataset/fake\prime_rib\90989.jpg,0
dataset/real\spaghetti_bolognese\856866.jpg,1
dataset/fake\hot_and_sour_soup\604451.jpg,0
dataset/real\falafel\96103.jpg,1
dataset/real\panna_cotta\621452.jpg,1
dataset/real\pad_thai\741855.jpg,1
dataset/fake\ice_cream\893681.jpg,0
dataset/fake\chicken_quesadilla\3855204.jpg,0
dataset/fake\hamburger\734458.jpg,0
dataset/fake\pork_chop\895.jpg,0
dataset/fake\poutine\863682.jpg,0
dataset/real\beef_tartare\3168312.jpg,1
dataset/real\spring_rolls\86528.jpg,1
dataset/real\pancakes\83610.jpg,1
dataset/fake\fried_rice\76256.jpg,0
dataset/fake\pancakes\84956.jpg,0
dataset/real\carrot_cake\569667.jpg,1
dataset/fake\cannoli\694221.jpg,0
dataset/fake\beef_carpaccio\3412113.jpg,0
dataset/fake\edamame\774112.jpg,0
dataset/fake\pad_thai\81331.jpg,0
dataset/fake\eggs_benedict\997623.jpg,0
dataset/fake\macaroni_and_cheese\84721.jpg,0
dataset/real\clam_chowder\905242.jpg,1
dataset/real\bread_pudding\1404112.jpg,1
dataset/fake\mussels\597888.jpg,0
dataset/fake\pad_thai\766332.jpg,0
dataset/real\crab_cakes\934015.jpg,1
dataset/fake\chicken_quesadilla\2097985.jpg,0
dataset/real\cup_cakes\84010.jpg,1
dataset/real\tacos\904583.jpg,1
dataset/real\sashimi\758154.jpg,1
dataset/fake\ravioli\776827.jpg,0
dataset/real\club_sandwich\84309.jpg,1
dataset/real\french_toast\782712.jpg,1
dataset/fake\escargots\522965.jpg,0
dataset/fake\prime_rib\98675.jpg,0
dataset/fake\pulled_pork_sandwich\967078.jpg,0
dataset/fake\chicken_wings\3401362.jpg,0
dataset/fake\bruschetta\919487.jpg,0
dataset/fake\tuna_tartare\792064.jpg,0
dataset/real\seaweed_salad\85369.jpg,1
dataset/fake\pork_chop\70163.jpg,0
dataset/fake\hummus\894954.jpg,0
dataset/real\greek_salad\74066.jpg,1
dataset/real\lobster_roll_sandwich\99754.jpg,1
dataset/fake\pad_thai\717642.jpg,0
dataset/real\bruschetta\1288625.jpg,1
dataset/fake\hot_dog\930190.jpg,0
dataset/fake\steak\636594.jpg,0
dataset/real\spaghetti_bolognese\86424.jpg,1
dataset/fake\macarons\841158.jpg,0
dataset/fake\scallops\655627.jpg,0
